col1,col2,col3,col4,col5,col6,col7,col8,col9
69,3,9,11,1980,52.150515,21.045653,8682,1.96381998062134
81,3,10,10,2010,52.229676,21.012229,15000,1.53559160232544
71,3,0,3,2000,52.3304,20.947,7733,1.23502469062805
59,3,1,4,2008,52.2434,20.9626,11662,1.84391474723816
38,1,0,2,2001,52.2923,20.9395,10185,2.11561250686645
83,3,3,3,1929,52.219,20.9872,14338,1.21027159690857
86,6,0,6,1952,52.229123,20.99774,12210,2.12221813201904
124,4,9,14,1999,52.227797,21.003174,8871,1.67603421211243
61,2,0,4,2011,52.226889,21.062163,13500,1.89489817619324
53,3,4,4,1975,52.179,21.0581,7736,0.355491042137146
54,2,2,7,2019,52.18111,20.98955,10500,1.98584938049316
73,4,3,4,2019,52.184691,21.081349,8488,0.355411052703857
152,5,1,2,2021,52.225606,20.889579,6419,0.355411052703857
47,3,4,10,1970,52.260695,21.054484,7171,0.665083885192871
79,4,3,5,1956,52.219386,21.021004,13608,0.985226154327393
42.86,2,3,7,2021,52.22659,21.08165,9543,0.869942426681519
83,4,8,10,1976,52.276495,20.921927,7049,1.45500445365906
65,3,4,4,1986,52.2615,20.958,7954,1.49912357330322
64,3,3,3,1980,52.136492,21.052814,7797,0.114471197128296
41,2,3,4,1965,52.195522,20.89767,6708,0.690070152282715
77,3,1,7,2010,52.189321,20.906094,9351,2.20430684089661
47,3,2,4,1967,52.2683,20.958,10213,0.698422789573669
62,2,0,6,2008,52.20897,21.002861,17162,2.3381199836731
44,2,4,4,2001,52.332022,20.935731,7682,0.689027667045593
30,1,2,5,1980,52.207427,21.021048,14000,2.87883853912354
187,4,1,2,2014,52.173243,21.086214,13369,2.69148397445679
50,2,2,3,1960,52.2522,20.9486,8460,1.58399415016174
68,2,2,10,2001,52.2336,20.9536,9853,1.05247521400452
56,2,2,3,1924,52.224718,21.014954,18750,2.82832360267639
64,3,6,6,2007,52.195011,20.985294,12500,1.90875673294067
60,2,5,6,1955,52.218401,21.019777,14834,2.5942747592926
56,2,1,6,1948,52.231176,21.013806,11947,0.740972757339478
90,3,3,6,2017,52.25584,21.046768,14000,1.95705652236938
137,4,1,2,2014,52.326947,20.968454,5256,0.355411052703857
66,3,3,4,2009,52.20805,20.901867,10076,2.0261754989624
25,1,8,10,1970,52.204004,20.967922,10400,0.432787775993347
47,3,4,4,1976,52.268655,20.945147,8192,0.413702368736267
52,3,3,3,1965,52.190705,21.005758,11077,1.78569197654724
56,2,0,4,1999,52.200907,20.957437,11608,1.225177526474
46,2,4,8,1960,52.244576,21.001396,9348,0.355411052703857
83,3,11,13,2010,52.216362,20.962422,8916,2.47337746620178
73,3,1,13,2010,52.216362,20.962422,8768,2.86757755279541
45,2,3,3,1960,52.247427,21.081891,8556,1.34738969802856
34,2,5,6,1950,52.224718,21.014954,16177,2.73742985725403
74,2,1,5,1936,52.20417,21.00083,11892,0.311431527137756
53,3,4,4,1967,52.24057,21.151483,6557,1.35026788711548
25,1,6,8,1964,52.203766,20.971417,11960,1.14110398292542
44,3,3,3,1967,52.250351,20.983271,10841,1.29080152511597
63,3,6,10,1985,52.263894,21.034685,8699,1.74338173866272
46,2,1,4,1949,52.268028,20.977247,10848,1.25792908668518
36,2,4,4,1955,52.250002,21,12195,2.2522668838501
50,2,1,4,2004,52.240238,20.894624,8580,1.43486309051514
55,2,2,6,2018,52.1705,21.0632,9073,0.573997139930725
55,3,9,11,1977,52.293657,21.049319,12637,1.68516111373901
40,2,1,8,2019,52.194697,20.956024,8650,0.355411052703857
63,3,3,3,1959,52.243624,21.112295,7921,1.27109456062317
29,2,3,3,1949,52.235438,20.9691,10690,1.45178842544556
62,2,3,12,2003,52.240689,20.980008,11936,2.08580231666565
35,1,2,3,2016,52.163581,20.992267,10572,2.87663888931274
60,3,4,4,1904,52.246569,21.067318,9084,2.10331296920776
58,3,1,4,2000,52.26996,20.93483,8966,0.892328143119812
75,2,1,4,1930,52.218578,20.990134,9494,1.05099105834961
104,4,2,4,2019,52.250795,20.977185,14414,2.82082271575928
47,3,2,4,1967,52.268191,20.958572,9894,0.27525532245636
63,3,5,7,1950,52.185061,21.02201,11429,2.82945013046265
59,3,1,3,1954,52.247269,20.954533,9916,1.81564259529114
58,2,0,2,1927,52.212401,20.921777,8333,1.95949125289917
39,2,1,2,2019,52.312742,21.072975,6552,2.39595913887024
76,3,6,13,2019,52.227925,20.958511,8579,1.75698018074036
54,2,8,9,2018,52.234669,20.990782,16112,2.72462320327759
38,1,0,4,2001,52.292266,20.939523,10185,2.2559769153595
82,2,2,4,2007,52.160824,21.078011,10964,2.13793253898621
60,2,3,4,2010,52.161156,21.071595,11150,2.80857086181641
47,2,3,4,2003,52.266959,20.948873,8277,1.01928567886353
180,4,4,10,1995,52.235722,20.989843,10000,2.43230009078979
43,2,1,5,2001,52.194911,20.861571,8721,1.72545099258423
68,3,4,4,2003,52.329698,20.945525,6765,1.87384343147278
67,3,3,3,2005,52.252468,20.923903,9090,1.86825656890869
67,3,0,5,2010,52.240163,20.93254,8717,1.73171448707581
63,3,2,4,1926,52.234015,21.019073,11905,0.623302459716797
53,3,2,8,1962,52.20956,21.042472,11133,0.768985271453857
28,2,5,7,2013,52.188329,20.898266,10893,2.78098130226135
68,3,2,3,1985,52.26151,21.0339,8089,1.04908156394959
52,2,1,3,2016,52.331426,20.970931,8462,2.86266708374023
55,3,9,11,1977,52.293657,21.049319,12637,1.55511736869812
52,2,0,4,1957,52.194754,21.006032,9789,0.873743414878845
56,2,1,6,1948,52.230968,21.015928,11786,0.514776110649109
43.5,2,0,6,1957,52.238216,20.964218,12488,2.04563498497009
63,3,3,4,1985,52.140294,21.051328,7921,0.835737347602844
52,2,3,3,2000,52.19764,20.906333,7674,1.88800644874573
61,3,2,2,1936,52.23614,21.00817,9755,0.802032828330994
49,2,4,17,2018,52.240177,21.098819,10307,2.71454000473022
49,2,4,17,2018,52.24168,21.08406,10307,2.53504633903503
110,4,5,8,2011,52.226541,21.071357,10900,2.76339340209961
49,2,1,4,2002,52.262719,21.15765,8021,1.86559176445007
57,3,2,3,1954,52.244557,20.99078,9685,0.208088517189026
43,2,5,11,2003,52.13785,21.02912,9900,1.54726982116699
23,1,4,5,1935,52.229001,20.999,16522,1.63001990318298
49,2,2,6,1950,52.230001,21.02,14082,0.988694429397583
136,5,1,2,2000,52.1953,20.9278,7280,1.84326839447021
50,2,7,7,1955,52.252767,20.998759,13000,0.114235758781433
99,4,2,5,1912,52.236384,21.02177,14041,1.73683285713196
55,2,5,5,1992,52.2363,20.9423,8728,0.892328143119812
44,2,6,15,1979,52.29359,20.92645,7887,0.293669700622559
33,1,1,5,2004,52.261305,20.932851,9091,2.06076431274414
43,2,1,3,2012,52.23614,21.00817,8489,2.83597230911255
71,2,3,8,2016,52.24053,21.034167,14789,2.22097182273865
63,3,5,8,1975,52.2781,20.917,7921,1.2022705078125
51,2,2,3,1950,52.236473,20.962346,9236,1.84339928627014
48,2,2,4,1980,52.15354,21.021922,8313,0.354776501655579
43,2,2,2,2013,52.2297,21.0122,6861,1.4334454536438
42,2,1,4,1960,52.2443,21.0931,9286,1.56666207313538
49,2,2,4,2001,52.2868,21.083,7347,0.846368074417114
30,1,0,2,2019,52.17,21.1181,8871,0.355411052703857
30,1,5,10,1985,52.2552,20.9161,11000,0.553454875946045
56,2,0,3,1999,52.202216,20.953896,10358,2.16902256011963
58,3,8,10,1974,52.22529,21.06974,8275,1.23747777938843
82,3,3,6,2009,52.1729,20.9995,11708,2.15105628967285
62,3,0,3,2006,52.1716,21.2301,6049,1.8800368309021
60,2,4,10,2009,52.1729,20.9995,11217,2.12756705284119
55,3,7,11,1977,52.294,21.049,12637,1.64137172698975
55,3,9,11,1977,52.293657,21.049319,12637,1.68516111373901
61,2,0,4,2011,52.227,21.0615,13500,1.48584914207459
65,3,8,8,1975,52.2298,20.9014,8308,2.10933661460876
43,1,0,4,2008,52.261738,21.163474,6024,1.44579815864563
88,4,1,3,2004,52.261738,21.163474,6421,1.52285647392273
67,3,3,4,2008,52.204774,20.954986,11075,1.3163948059082
42,2,0,6,2020,52.259572,20.979912,11072,0.355411052703857
52,2,4,5,2018,52.249655,20.983905,12300,0.553454875946045
55,2,9,13,2012,52.24168,21.08406,12546,2.47949290275574
48,3,2,15,1972,52.234669,20.990782,10396,0.563321232795715
38,2,2,10,1972,52.286572,21.041301,7869,1.19203519821167
99,4,3,4,2012,52.221159,20.913108,12122,2.28315615653992
41,2,10,10,1970,52.20997,20.96727,10244,1.31082224845886
50,2,1,4,2002,52.26307,21.14584,7900,1.65984153747559
43,2,3,5,2020,52.23338,20.95718,8814,2.69431233406067
56.35,2,4,6,2008,52.20213,20.99382,17747,2.88906908035278
38,2,10,10,1970,52.235618,21.065874,10264,0.488672733306885
56,2,0,3,1999,52.2026,20.9518,10358,1.47911357879639
55,2,2,3,1999,52.202131,20.955485,11455,2.45170664787292
38,2,2,10,1978,52.28692,21.03809,8419,1.10886740684509
50,2,7,7,1955,52.23313,21.019,13000,0.254745602607727
47,2,0,3,2014,52.31689,21.06904,8490,1.98140692710876
38,2,2,5,2000,52.231958,21.084225,10000,1.00224328041077
49,3,7,10,1970,52.179915,21.026615,9286,0.655523657798767
40,2,2,8,1995,52.247959,21.05204,11000,1.16200375556946
39,1,2,6,2002,52.231362,21.08423,9744,0.731808066368103
42,2,1,4,2019,52.33206,20.935744,6643,2.34696269035339
50,2,5,6,1958,52.221551,21.021675,18200,2.85168790817261
65,2,11,15,2002,52.233631,20.99103,13000,1.87661957740784
67,3,0,4,1999,52.132516,21.067297,10299,1.76082420349121
27,2,3,3,1950,52.234386,21.019551,16630,1.55013823509216
56,3,7,11,1980,52.299667,21.04351,7125,1.89735507965088
76,2,1,8,2008,52.229115,21.103838,8290,2.55492162704468
64,3,3,3,1988,52.13558,21.05351,7907,0.355411052703857
49,2,7,7,1954,52.251959,20.998101,13266,0.357698559761047
60,3,4,4,1983,52.149728,21.043069,7750,1.17719721794128
86,4,1,4,1992,52.199422,20.908285,7710,0.529080390930176
115,3,3,3,2014,52.164295,21.069619,10783,1.62770366668701
60,3,7,17,1983,52.288453,21.035602,8167,2.3984489440918
95,4,3,3,2003,52.344823,20.941277,6158,1.9276864528656
116,5,2,2,2009,52.316269,21.07513,5595,2.346928358078
53,3,2,8,1962,52.206968,21.035056,11133,0.806348085403442
99,4,3,4,2012,52.2208,20.9108,12122,1.91662859916687
253.8,7,11,11,1998,52.2324,20.9879,11033,0.950842261314392
32,1,0,10,1988,52.3155,20.9555,8907,2.46584105491638
37,2,2,3,1964,52.239596,20.947425,8379,0.741540670394897
108,4,11,15,2008,52.1798,21.0277,7871,1.07162690162659
61.1,3,0,3,2015,52.207308,20.95537,19477,2.02989459037781
42,2,1,6,2017,52.309019,20.993591,14286,2.71416735649109
38,2,9,10,1978,52.299001,21.039001,10000,2.07552719116211
40,2,1,4,2020,52.173313,20.9998,8825,0.355411052703857
31,2,2,4,2020,52.173313,20.9998,9291,0.355411052703857
67,3,0,10,1970,52.2135,20.9547,8657,0.603309631347656
60,2,0,5,1937,52.23805,21.02935,13667,1.25656127929688
55,2,5,5,1995,52.236254,20.942251,8726,0.898987531661987
98.8,4,4,13,2013,52.229651,21.078865,12652,2.86069774627686
49,3,3,4,1970,52.232252,20.954375,8347,0.96271276473999
36,2,1,4,2019,52.274075,21.042588,8750,0.101745963096619
39,2,3,10,1970,52.286472,21.038346,7949,0.553454875946045
50,2,1,2,2012,52.209202,21.06691,11380,2.15753746032715
35,1,2,2,2008,52.316954,21.059289,8429,0.969358444213867
38.9,2,1,8,1970,52.191396,21.013571,12031,0.931938648223877
95,3,4,5,1932,52.207976,21.010421,12632,0.497522830963135
57,2,1,4,2010,52.165404,21.071048,10158,2.21594786643982
48,3,2,9,1968,52.23338,20.95718,11230,0.577960848808289
86,4,4,7,2019,52.1765,20.99275,8260,2.47267699241638
140,5,11,25,2000,52.254498,20.984053,11429,1.24357318878174
36,2,5,12,1969,52.193327,21.027088,9417,1.0131721496582
33,1,3,16,2008,52.181117,21.026852,10604,1.55228328704834
33,1,3,3,2018,52.15613,21.111628,11758,2.45937180519104
41,2,2,3,1949,52.267493,20.98069,10854,0.765769124031067
36,2,1,4,1935,52.26519,20.989079,11667,0.743628621101379
39,2,4,5,1939,52.23313,21.019,11488,0.647818803787231
28,1,2,2,1930,52.21,20.92,7858,0.937707781791687
49,2,2,4,2018,52.186782,21.081783,8674,0.355411052703857
45,3,3,3,1963,52.242169,20.961511,8112,0.598701477050781
52,3,3,4,1972,52.20897,21.002861,10577,0.553454875946045
24.26,1,0,3,1936,52.2449,21.0888,10800,0.222288012504578
49,3,1,3,1967,52.246273,21.097864,7490,2.21854329109192
80,3,2,6,2007,52.253037,20.990899,17500,0.847815632820129
56,3,3,10,1970,52.27101,20.94178,7929,2.06217670440674
51,3,1,3,1947,52.204352,21.005525,12530,0.277583003044128
25,1,1,3,1888,52.224313,21.012123,18000,1.62894868850708
83,4,1,4,1998,52.2434,20.92,8940,1.34146809577942
110,3,9,10,2000,52.276213,20.914251,7637,1.68940043449402
62,2,2,2,2005,52.19622,21.17823,6291,2.17710280418396
35,2,2,12,1985,52.305019,20.989145,8543,1.0783326625824
81,3,2,3,2008,52.246273,21.097864,7396,1.70576786994934
98,3,2,5,2000,52.231226,21.0867,10041,1.77631330490112
169,5,1,7,1930,52.217308,21.023785,15385,0.57790744304657
65,3,0,10,1978,52.171828,21.035203,9847,2.57267379760742
36,2,6,11,1968,52.192262,21.026093,9723,0.602129101753235
40,2,2,4,1928,52.237035,21.030302,17725,2.83576345443726
140,5,11,25,2000,52.254498,20.984053,11429,1.24357318878174
100,4,0,3,2000,52.210491,20.956221,9800,1.42327570915222
52,2,11,14,2008,52.2389,20.983,10000,1.72950458526611
54,2,2,2,2008,52.24231,20.92047,8797,2.37384247779846
86,3,2,5,2003,52.193725,20.901532,8605,1.87466025352478
49,2,0,4,1960,52.240754,21.103969,7960,0.72623884677887
77,1,1,4,2012,52.188984,21.006446,11676,2.48772668838501
37,1,4,5,2011,52.343684,20.938806,7163,0.400500059127808
85,3,5,6,2001,52.17991,20.94782,8859,1.42200231552124
38,1,1,2,2001,52.292421,20.938383,10185,2.52097105979919
56,2,1,8,2007,52.1428,21.036777,9804,2.2517101764679
24,1,4,4,1965,52.246667,20.986534,12459,2.3849048614502
44,3,4,4,1970,52.19512,20.88379,7614,1.66020798683167
52,3,2,5,2019,52.33206,20.935744,7097,1.75698018074036
76,3,6,13,2019,52.227925,20.958511,8579,1.75698018074036
86,3,4,6,2008,52.196369,20.894397,9884,1.87806367874146
46,2,1,10,1975,52.210741,21.049414,8587,0.095517635345459
48,2,2,6,2017,52.278394,20.968452,18125,2.0106840133667
113,4,4,5,1979,52.2405,21.0342,10974,0.613538146018982
66,3,1,5,2001,52.2227,21.0686,9076,1.91337633132935
46,3,3,3,1980,52.2401,20.962,10979,1.83779048919678
46,2,4,4,1950,52.238304,20.980001,9783,0.565398812294006
70,3,7,7,2009,52.1917,20.9066,8558,1.78704380989075
28,2,0,2,1953,52.2473,20.9545,11893,2.44503307342529
50,2,0,4,1965,52.2933,20.9287,9180,0.663898348808289
63,3,2,6,2016,52.228002,20.880041,9429,2.40661644935608
77,4,1,10,2000,52.136586,21.050255,9728,1.30609154701233
86,3,3,3,1996,52.1313,21.0657,9535,1.92400288581848
63,3,4,4,2012,52.2438,20.9124,10318,2.75923895835876
51,2,1,7,2009,52.278,20.918,9902,2.22341775894165
64,3,0,4,1995,52.158826,21.021225,8594,0.989361643791199
27,1,1,2,1949,52.245157,21.018089,17371,1.77369570732117
57,2,1,3,1961,52.228441,21.05802,10509,1.31522035598755
91,4,4,4,2008,52.206286,20.921878,8022,1.91195893287659
155,5,1,2,2019,52.155507,21.058302,8968,1.7988440990448
44,2,6,7,2003,52.2405,21.0342,7160,1.83536005020142
124,4,1,8,2012,52.254532,20.993243,14920,1.87405371665955
28,1,11,17,2018,52.23,21.08,10679,0.553454875946045
41,3,0,4,1955,52.21564,20.974624,12561,2.56186389923096
49,2,2,6,1960,52.208846,21.019507,10205,1.72736406326294
37,2,2,3,1960,52.236229,20.945807,10244,1.94996500015259
44,2,2,13,2003,52.304015,20.99287,3160,2.22384262084961
104,2,11,52,2017,52.231096,21.003458,32212,2.14542412757874
35,2,8,8,1960,52.289999,20.969999,9915,0.113435983657837
53,2,3,8,2010,52.24053,21.034167,11133,1.69505047798157
50,2,2,7,2003,52.1724,21.0072,10980,2.2094931602478
44,2,4,9,1963,52.233087,21.01277,15569,2.79514145851135
37.1,2,0,4,1955,52.284318,20.943477,16173,2.12788915634155
44.11,2,2,2,2018,52.2111,21.0724,11336,0.537489533424377
48,3,2,9,1970,52.247519,20.989231,11250,1.3258376121521
55.6,2,5,6,2014,52.348176,20.925207,11900,2.20600628852844
54,3,4,9,2007,52.186787,21.059266,10723,2.31594491004944
51.6,3,11,12,1981,52.2145,20.969,12094,0.463366866111755
51,3,7,11,1976,52.226828,20.908722,9314,2.85797715187073
55,3,7,11,1977,52.293657,21.049319,12637,1.68516111373901
155,5,1,2,2019,52.156,21.0579,9355,2.22721123695374
134,3,0,4,2000,52.24053,21.034167,6157,1.48473882675171
55,3,7,12,1979,52.296413,21.052357,12728,1.72499585151672
58.8,2,4,8,2005,52.2625,20.9561,4235,1.28273844718933
250,7,11,11,1998,52.2324,20.9885,11200,0.95693576335907
52,2,2,3,1998,52.2372,21.1042,8827,1.48005843162537
60,2,5,6,1955,52.2189,21.0188,14834,2.68943357467651
66,3,1,4,1905,52.221621,21.014807,10076,0.522660970687866
81,3,10,10,2010,52.1828,21.0453,15000,1.10617661476135
27,1,3,3,2004,52.316954,21.059289,8334,1.52030205726624
73,3,5,6,1993,52.2324,20.9885,9110,1.49986481666565
67,4,2,5,1972,52.2859,21.0267,7538,1.74700260162354
78.22,2,1,3,2008,52.1625,21.0781,10228,2.24028325080872
52.24,3,1,4,1970,52.291009,20.93213,10720,0.553454875946045
48,2,0,5,2001,52.2126,21.0604,9355,1.73394131660461
52.24,3,1,4,1970,52.291009,20.93213,10720,0.553454875946045
32.58,1,2,5,2022,52.321228,21.000151,11357,2.50406217575073
52.24,3,1,4,1970,52.291009,20.93213,10720,0.553454875946045
78,4,1,8,2007,52.143129,21.03403,11385,2.8529839515686
52,3,1,10,1970,52.29359,20.92645,11154,0.443657040596008
86,3,4,4,1910,52.2227,21.0198,13373,2.6416015625
147,5,3,3,2006,52.193708,20.986715,29932,1.90298557281494
52,3,1,10,1970,52.29359,20.92645,11154,0.397321105003357
52.24,3,1,3,1970,52.285943,20.940875,10720,0.359217643737793
52.24,3,1,3,1970,52.285647,20.940534,10720,0.359217643737793
60,3,10,11,1991,52.2933,20.9287,8000,1.14392685890198
45,2,4,15,1978,52.2375,21.1028,8667,0.824515461921692
43,2,5,11,2018,52.2521,21.0655,12768,2.71507263183594
100,4,0,1,1999,52.329,21.008,10000,1.67433595657349
98,3,1,6,2008,52.1858,21.0439,11011,2.0811505317688
28,1,1,6,2019,52.1789,20.9897,11000,0.355411052703857
37,2,4,7,1959,52.225998,21.014493,15865,2.89408826828003
53,3,2,8,1962,52.207843,21.04632,11133,0.503657460212708
81,4,3,5,2010,52.230841,20.913524,11482,2.41940331459045
73,3,1,5,1936,52.1931,21.0151,12055,0.700905442237854
105,4,2,4,2018,52.25083,20.97785,14277,2.82082271575928
43,2,3,3,1956,52.279209,20.947903,11721,1.32954335212708
44,2,1,6,2023,52.251926,21.064908,13634,2.36517333984375
53,3,0,4,1969,52.273256,20.963712,8468,1.03577351570129
112,3,0,2,2003,52.13785,21.02912,6688,1.91833829879761
49,2,2,2,2001,52.28859,21.083114,7654,1.32125473022461
39,2,2,3,1960,52.2374,20.9408,11462,2.7681393623352
267,8,1,4,1995,52.2117,20.9694,7525,0.730174899101257
45,3,3,3,1963,52.2424,20.9619,8112,0.787606120109558
34,2,0,2,2019,52.16995,21.11809,8979,0.355411052703857
31.1,2,1,2,2019,52.16995,21.11809,9900,0.355411052703857
57.7,2,2,2,2019,52.16995,21.11809,7302,0.355411052703857
29,1,0,2,2019,52.16995,21.11809,9177,0.355411052703857
63,3,5,8,1975,52.278086,20.916953,7921,1.31692934036255
48,2,3,4,1980,52.154856,21.026037,8313,0.623878836631775
37,2,4,7,1959,52.23313,21.019,15865,2.8097288608551
34,2,2,4,1958,52.2633,21.02832,11736,0.553454875946045
102,4,3,3,1930,52.19832,21.01715,13726,1.61630940437317
61,2,0,4,2011,52.226994,21.061502,13500,1.79996275901794
41,2,4,10,1980,52.268191,20.958572,8537,0.556718707084656
61.1,2,0,2,2015,52.204197,20.955413,19477,1.91253709793091
95,5,3,3,1994,52.229002,21.101125,7790,1.31720900535584
52,2,4,4,1989,52.272228,20.956813,10577,2.45131897926331
63,2,2,3,2010,52.158041,21.066512,10302,1.19694066047668
50,2,1,4,1960,52.232485,21.015487,17900,2.4780387878418
98,4,2,5,1912,52.23736,21.026088,14184,2.1941032409668
80,4,3,4,1920,52.23313,21.019,12000,2.14253854751587
47,3,5,10,1975,52.28821,21.03813,7915,2.50075912475586
92,3,4,6,2007,52.257815,20.994648,13033,2.05300092697144
47,2,2,4,1981,52.157676,21.038176,9554,1.4711446762085
56,3,1,4,1973,52.19471,20.86712,6947,0.517630577087402
58.6,3,2,3,2013,52.314608,21.059785,8533,2.10612630844116
42,2,3,4,2014,52.228078,20.896318,9667,1.91833829879761
39,2,2,3,1960,52.237446,20.940757,11462,2.52267360687256
49,2,2,4,1957,52.193789,21.00351,11225,0.5946364402771
40,2,0,3,1968,52.22776,20.975242,12475,2.67237544059753
32,2,8,14,2018,52.23338,20.95718,12500,2.49646425247192
91,3,4,4,2004,52.337524,20.93848,5495,0.76542055606842
75,4,3,3,1983,52.24091,20.91133,7200,1.56754755973816
80.5,3,7,11,1998,52.236174,20.965249,9926,1.43621468544006
52,3,1,4,1970,52.29332,20.92866,10866,0.388051390647888
71,3,1,10,1998,52.18656,21.01542,10353,1.00761365890503
49,3,2,4,1969,52.196132,20.975334,8980,1.93190693855286
90,3,3,3,2005,52.33285,20.949893,5656,1.49524760246277
51,2,2,4,2017,52.23614,21.00817,11667,2.1638514995575
36,1,2,7,2019,52.180616,21.003885,11528,0.414661645889282
47,2,4,5,2008,52.173313,20.9998,11171,1.87704515457153
26,2,7,7,1935,52.236063,21.020391,25962,2.42135095596313
63,3,2,4,1975,52.293232,21.02104,6747,0.363754034042358
121,4,0,4,2006,52.165021,21.076202,11984,2.6534960269928
30,1,8,11,1992,52.24168,21.08406,11667,2.39137578010559
89,4,10,11,2013,52.176451,20.993539,10495,2.06540441513062
60,3,4,4,1976,52.23614,21.00817,6084,0.0439877510070801
64,3,4,12,1978,52.258,20.998,9766,1.28223156929016
58,3,8,11,1974,52.22529,21.06974,8276,1.20532989501953
36,1,0,4,1970,52.26,21,10000,0.932796001434326
76,3,3,7,2008,52.154263,21.054228,12106,1.9216742515564
65,3,2,3,2001,52.241911,20.905373,8924,0.993921995162964
35,1,3,6,2003,52.333379,20.948619,8543,0.942456483840942
47,2,0,10,1975,52.260747,21.054537,8405,1.70371532440186
34,2,0,2,2019,52.332654,21.055613,7221,0.355411052703857
58,3,11,15,1970,52.235443,20.994044,10673,0.745821475982666
47,2,2,2,2002,52.308239,21.05845,7873,1.61821556091309
29,1,1,5,1973,52.233367,21.079812,9621,1.05038285255432
40,2,0,5,2014,52.221132,21.096772,10975,2.19925117492676
45,2,4,10,1970,52.231897,20.954598,10000,2.31137585639954
54,3,3,4,1955,52.241102,21.119244,7315,0.351714968681335
105,3,3,2,2000,52.198287,20.898551,5477,1.53018188476563
70,3,0,4,2009,52.287228,21.081489,8229,1.81053161621094
48,2,4,5,2008,52.173313,20.9998,10938,2.29203939437866
32,1,0,2,1935,52.24463,20.963819,9375,1.91833829879761
76,3,4,4,1960,52.19832,21.01715,8935,1.07106828689575
53.3,2,1,3,2012,52.360711,21.036641,7505,1.89090943336487
30,1,5,5,1960,52.256057,21.047455,9967,1.79395461082459
68,3,3,5,2007,52.289306,21.052441,8677,1.87486100196838
45,2,3,6,2002,52.337465,20.941285,7112,1.55468058586121
45,2,2,6,2002,52.337465,20.941285,7112,1.21483659744263
60.4,3,4,4,1956,52.23313,21.019,16524,0.992544054985046
67,3,3,3,2009,52.360711,21.036641,5657,2.3775053024292
56,2,4,4,2001,52.304159,20.930205,8911,1.23649144172668
49,2,0,3,1955,52.274561,20.954678,7184,0.553454875946045
56,4,4,4,1950,52.206286,21.04211,10536,2.12238311767578
37,1,3,10,2006,52.24488,21.08454,10000,0.691958785057068
116,4,3,4,2008,52.24168,21.08406,10776,1.88349223136902
48,2,0,5,2003,52.259153,20.936253,9855,2.2590217590332
80,3,3,5,2009,52.24053,21.034167,10938,2.57232117652893
30,1,2,6,2006,52.259734,20.931109,11334,1.84992098808289
104.85,3,0,4,2012,52.161019,21.067804,12876,2.82149219512939
73,3,5,7,1993,52.20417,21.00083,8480,0.888852596282959
103,4,2,4,2012,52.15613,21.111628,10583,2.83707237243652
50,2,3,3,1957,52.1939,21.008489,9800,1.24595355987549
100,4,4,13,2012,52.24168,21.08406,10990,0.441130042076111
45,2,5,8,1982,52.248613,20.925688,8867,1.17376089096069
49,2,7,7,1955,52.254526,21.00321,13266,0.4833984375
42,2,1,3,2016,52.161572,21.07129,11310,2.39896368980408
36,2,1,4,1935,52.269285,20.985754,11667,0.53709602355957
72,2,1,4,2010,52.161156,21.071595,10820,2.34629154205322
99,4,2,5,1904,52.236395,21.021794,14041,0.667071580886841
32,1,2,7,2018,52.23614,21.00817,13663,2.89007186889648
63,3,2,8,1982,52.23,21.08,7286,0.943362712860107
90,4,4,3,2000,52.32899,21.00768,6900,1.14121103286743
48,2,0,3,2004,52.232656,21.07741,8938,1.33562922477722
122,3,2,8,2000,52.241307,21.089681,7296,2.06604719161987
61,3,8,10,1970,52.238911,20.956124,7214,0.716264128684998
98,3,1,4,1938,52.218967,21.016259,11490,0.669045925140381
26,2,11,15,1968,52.236758,20.987305,15924,0.314285039901733
53,2,3,10,1996,52.131281,21.06583,8661,0.725511312484741
52,2,3,3,2006,52.25949,21.05873,9808,0.644473314285278
33,1,1,4,2004,52.259734,20.931109,9697,1.78149199485779
50,2,1,8,1992,52.32899,21.00768,7100,0.684185385704041
88,4,3,4,1930,52.270935,20.980636,11080,0.355411052703857
32,2,8,10,1989,52.315382,20.955576,9375,0.781536817550659
63,3,3,4,1977,52.16233,21.02463,7858,1.02186632156372
39,2,1,2,2019,52.312742,21.072975,6552,2.39595913887024
56,3,4,4,1971,52.261673,20.982992,10268,1.42167854309082
55,2,1,2,1950,52.19832,21.01715,11182,0.0439877510070801
56,2,2,4,1936,52.224718,21.014954,18750,2.44103407859802
117,5,10,11,2012,52.23338,20.95718,10248,2.34992527961731
80,3,2,5,2006,52.276922,20.93867,9213,1.99133825302124
45,2,0,4,2019,52.16097,20.99257,9000,0.355411052703857
59,4,0,4,1986,52.143864,21.04564,9577,2.25754880905151
52,3,1,5,2019,52.33206,20.935744,7097,1.75698018074036
61,3,6,13,2019,52.227925,20.958511,9082,2.32451152801514
42.8,2,1,12,2021,52.22731,20.95326,11010,1.38673186302185
76,3,6,13,2019,52.227925,20.958511,8579,1.75698018074036
128,5,4,5,1995,52.229344,21.098069,6993,1.2456374168396
49,3,1,10,1965,52.237769,21.029305,11633,0.770085453987122
95,4,4,5,1935,52.23573,21.03026,12527,1.65728712081909
48,2,10,11,1979,52.173867,21.041183,10396,1.64448261260986
47,3,9,10,1969,52.293994,21.019665,9043,2.37340426445007
80,3,3,4,2000,52.32899,21.00768,5188,1.9327073097229
133,5,0,2,2010,52.181174,21.203671,6391,0.355411052703857
